best_of,rank_diff,age_diff,height_diff,elo_diff,surface_elo_diff,recent_form_diff,h2h_diff,target,surface_Clay,surface_Grass,surface_Hard,tourney_level_500,tourney_level_A,tourney_level_D,tourney_level_F,tourney_level_G,tourney_level_M,tourney_level_O,indoor_O,indoor_Unknown,round_BR,round_F,round_QF,round_R128,round_R16,round_R32,round_R64,round_RR,round_SF,round_Unknown
3,-325.0,3.3180000000000014,6.0,30.393194258663925,31.99695459616896,0.6,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-34.0,-0.4209999999999994,5.0,10.311705309979516,29.868163335400368,0.2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,-90.0,5.084,5.0,155.5805856189263,163.89380043087203,0.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,-29.0,7.77,-8.0,-81.99349523333626,39.604765200908105,-0.1999999999999999,-1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,2.0,-9.105999999999998,5.0,149.5728865727042,89.82545647827851,0.3999999999999999,-2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,95.0,-4.312999999999999,15.0,-106.50420707341095,-29.4800723221299,0.1999999999999999,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,-165.0,-7.6640000000000015,13.0,258.2366625039281,210.54138817849503,0.0,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,-785.0,7.02,8.0,27.12862780326259,-2.455093841260122,0.2,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-169.0,9.711,3.0,120.50776762025862,115.6612904008132,0.2,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-2.0,-1.5360000000000014,-2.0,-31.6398228456344,-77.62532596313008,0.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,59.0,-16.073999999999998,-5.0,-211.861031457325,-130.92765767931314,-0.6000000000000001,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-21.0,2.1960000000000015,-11.0,54.52728680053997,23.83415788214893,0.3999999999999999,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-259.0,-7.914999999999999,-5.0,116.77870538591787,-0.1209970627319307,0.4,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-32.0,-4.5120000000000005,2.0,268.3809746949016,324.88504214391446,0.6000000000000001,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-71.0,9.930000000000003,-3.0,185.04488789060997,120.02602083712692,0.2,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-32.0,-3.3270000000000017,18.0,-15.104098708856329,-36.60838398259716,0.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,45.0,6.745999999999999,5.0,75.00756294760322,57.91716893213447,-0.2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-100.0,-13.081,13.0,172.6548502963292,35.122868671877995,0.2,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-187.0,4.395,0.0,167.7394071654262,160.97815790865798,-0.2,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,87.0,-3.1159999999999997,18.0,-147.1216760530035,-74.33438384493252,0.2,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,70.0,1.7910000000000004,0.0,-162.69523658835033,-220.51190722350725,0.4,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,92.0,-5.344999999999999,5.0,-122.9282366353982,-120.46620409156436,0.2,-1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3,-27.0,1.1010000000000026,3.0,-7.115741160296693,-92.08158450579047,0.0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-59.0,-0.1230000000000011,10.0,61.29085682692539,126.24721541089777,-0.1999999999999999,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,54.0,-3.803000000000001,-13.0,-129.53876472795423,-188.81810676824853,-0.4,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,29.0,1.0160000000000018,10.0,-178.23997688493637,-110.57542423744576,-0.4,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,37.0,-5.421000000000003,2.0,-251.13966746287247,-332.2471263361556,-0.6000000000000001,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-123.0,-11.980999999999998,15.0,43.775479406177055,-12.87629096433534,-0.1999999999999999,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-32.0,-6.811,-6.0,148.2484715104963,4.256533945054116,0.3999999999999999,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-276.0,-8.449000000000002,-2.0,-5.732089583451625,-249.61698513802548,0.0,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-344.0,8.772000000000002,10.0,454.8983801484351,403.2658475202888,0.6,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-38.0,-2.4120000000000026,0.0,124.30668736687358,98.7305394892844,0.0,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-5.0,-11.088,13.0,18.62212944173348,26.073221603734737,-0.2,-1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-30.0,-8.815000000000001,-10.0,161.59666232999166,302.19146806235267,0.4,2,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-14.0,-1.495000000000001,-5.0,-86.90169739552334,-121.35161889130086,-0.1999999999999999,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-26.0,6.074999999999999,0.0,37.94318067755262,38.149686883248705,-0.2,-1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-38.0,10.151999999999996,2.0,140.01728440322472,264.4739252338384,0.0,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,26.0,-4.214000000000002,3.0,-160.21535372470476,-121.64825398041444,-0.6,3,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-9.0,-1.190999999999999,10.0,21.746192107135812,9.445099586728247,-0.2,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,26.0,1.774000000000001,8.0,23.8532865060472,-90.33176666987606,0.0,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,-7.0,-6.003999999999998,13.0,76.3189129355651,109.15711076408274,0.0,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,-24.0,0.1479999999999997,10.0,269.76836152201554,349.9836234103716,0.6000000000000001,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,-35.0,-15.500999999999998,-8.0,17.349507359134122,-144.807764118749,-0.2,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,-18.0,9.413000000000004,8.0,116.58171239972694,149.08349128212762,0.2,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,-21.0,3.215,0.0,180.68652909661205,195.91545650978287,0.2,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,-14.0,5.202000000000002,10.0,2.135625671202888,28.168727967632098,0.6,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,14.0,-4.867000000000001,-13.0,-121.86176116931348,-240.4694517108007,-0.2,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,17.0,0.1069999999999993,-2.0,65.28659649378596,-47.59228311374113,-0.4,4,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,-41.0,6.537999999999997,-13.0,180.16614434378107,156.41786834503773,-0.1999999999999999,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,1.0,0.193999999999999,8.0,9.690691510064651,107.17907893819095,0.2,2,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,-14.0,-2.743000000000002,-15.0,160.35690491605078,135.62767749140494,-0.1999999999999999,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,-47.0,-4.175000000000001,8.0,155.62570310069736,91.93759448947412,0.1999999999999999,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,6.0,5.588000000000001,5.0,-50.39518702105261,-14.585301964381417,0.0,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3,-45.0,-3.7399999999999984,18.0,216.8172572420467,218.4192404124676,-0.2,2,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,-31.0,-2.9190000000000005,3.0,80.44768987564089,19.06426548178229,0.0,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,9.0,-5.834,-8.0,-37.795382585970856,-33.453921942951865,0.2,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,36.0,-0.1910000000000025,15.0,-265.9402471074411,-311.9994787751152,-0.3999999999999999,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,27.0,-0.7439999999999998,10.0,-203.0698620681376,-275.4566733718159,-0.3999999999999999,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3,17.0,10.211999999999996,-5.0,-24.653601812738316,-22.32693081691741,0.2,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,62.0,5.748999999999999,3.0,-269.42777262463096,-223.8108066239447,-0.6000000000000001,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,19.0,11.46,-20.0,-57.97611183413551,-24.69450836556939,-0.2,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-26.0,-0.6660000000000004,3.0,115.19822163072216,198.6165284526417,-0.1999999999999999,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-48.0,-5.805,-5.0,49.30733414915812,48.16900927594793,-0.2,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-223.0,6.122,5.0,148.90067086961722,137.50259137301168,0.2,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,35.0,1.7029999999999994,-5.0,-17.170860807768122,-39.82469404474318,0.0,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-13.0,-3.2280000000000015,-3.0,90.87139404717482,142.0267476981594,0.0,2,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,181.0,8.676000000000002,10.0,64.23832365311,110.9467584593706,0.1999999999999999,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,20.0,7.547999999999998,13.0,-202.54073159729728,-199.95081884167712,-0.2,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,19.0,-0.0030000000000001,-8.0,-96.92850822149671,-91.817999798845,0.0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-7.0,0.3889999999999993,23.0,122.22723519777584,170.2116108569469,0.2,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-11.0,-4.536999999999999,0.0,263.75222392364435,238.228834882156,0.6000000000000001,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,124.0,-4.632999999999999,10.0,-235.6834534341683,-268.99699326255904,0.4,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-112.0,-3.2550000000000026,-3.0,-61.01092233941745,-42.99847433291848,-0.4,3,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,37.0,10.688000000000002,0.0,-29.15685218138401,-18.107996600983597,0.8,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,45.0,4.23,-18.0,67.38864185303623,119.32131273020376,0.2,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,-40.0,-12.391999999999996,8.0,107.34469675556124,85.43816079897556,-0.2,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,16.0,-4.969000000000001,5.0,-19.54926869227438,-53.8857065779157,0.0,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,31.0,-2.9130000000000003,10.0,-122.0525355852028,-120.21570096218716,0.4,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,244.0,0.700999999999997,-5.0,-206.03927200028303,-178.99378088863637,0.0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,3.0,1.6749999999999972,8.0,2.690937878511477,56.154650797253,-0.2,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,146.0,17.533,-10.0,-181.7375847753881,-144.58234151003785,0.0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,-19.0,-7.128999999999998,0.0,218.60569975229964,196.15098986460703,0.3999999999999999,-1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,56.0,2.855999999999998,-2.0,-190.33707313371545,-125.12397172501846,-0.1999999999999999,-1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,-14.0,-0.3840000000000003,0.0,129.44883611185924,212.7173875412279,-0.1999999999999999,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,-38.0,-7.550999999999998,8.0,68.7650898960685,129.19563166044577,0.0,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,-50.0,11.000000000000004,-2.0,80.89396491065986,51.57933553929957,0.4,-2,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,9.0,-4.151,-3.0,-39.87690620841727,-36.811001565611605,0.1999999999999999,-1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-36.0,-0.7989999999999995,10.0,198.315516279838,186.32581730444485,0.0,4,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3,45.0,-0.5339999999999989,0.0,-267.0398678302713,-275.13953511947966,-0.2,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-10.0,7.128999999999998,-5.0,125.08546486845285,185.79915928642868,-0.1999999999999999,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-22.0,-14.133000000000004,-8.0,37.93632309954114,145.3634662392085,0.3999999999999999,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-31.0,-4.922999999999998,8.0,54.72438109370228,129.58060014794296,-0.4,3,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3,7.0,-10.926000000000002,5.0,60.78297678266836,-32.31417011270969,0.3999999999999999,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-19.0,3.4800000000000004,2.0,189.48031749115012,217.4514441419317,0.4,3,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3,16.0,9.093,3.0,-75.08938145177422,-52.60879546711294,0.0,1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3,66.0,0.1289999999999977,-10.0,-274.8412107200129,-233.6278515238023,-0.2,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-20.0,-5.864999999999998,-8.0,233.21815414393384,181.9712990874093,0.6000000000000001,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3,30.0,5.807000000000002,-3.0,-184.79272797308457,-133.87427852743122,0.0,2,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
3,-51.0,4.186,-5.0,256.2775340424994,261.1056439150773,0.2,1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
3,-3.0,3.2059999999999995,2.0,33.9920557944522,28.42980230830267,0.4,2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
3,-17.0,7.146000000000001,13.0,125.88900374128843,160.8338361436995,0.0,1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
3,5.0,-2.844999999999999,10.0,-38.29718241765795,-49.57920908708775,0.1999999999999999,-2,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
3,-16.0,-4.856999999999999,-5.0,327.5931007246272,223.55659039033048,0.2,2,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
3,-72.0,-0.6819999999999986,5.0,262.88832611661564,201.61437130521904,0.2,-1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
3,-8.0,1.3120000000000012,5.0,125.40060042012374,160.15926696775364,0.2,-5,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
3,3.0,-4.195,5.0,-99.45192609845458,-94.77840385749688,0.1999999999999999,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
3,-10.0,-4.183,5.0,27.37100052630535,76.62590188241711,0.4,-2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
3,12.0,-5.016000000000002,7.0,-67.64807345722375,-83.92228613918883,0.0,-4,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
3,10.0,-6.024000000000001,-10.0,-84.54968906935164,-82.5158336301306,0.1999999999999999,-1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3,3.0,2.0969999999999978,10.0,39.27221645764621,-10.122992298321378,0.0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3,31.0,-8.173000000000002,5.0,-200.93175819142107,-259.7693643833479,-0.1999999999999999,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3,15.0,-1.1829999999999998,-10.0,-143.37190783453389,-78.1922839929025,-0.1999999999999999,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
3,20.0,4.673000000000002,0.0,-10.279529200862726,45.4623917964002,0.2,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-18.0,0.0030000000000001,8.0,117.77991542094652,116.9214997539375,0.1999999999999999,1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
3,35.0,7.564999999999998,18.0,-462.1418095454735,-434.0305400904015,-0.3999999999999999,-1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3,11.0,1.193999999999999,-5.0,-168.01439251950205,-162.3814709237779,0.0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3,35.0,5.227,13.0,-188.0044205456404,-162.791369417959,-0.1999999999999999,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,4.0,-5.620999999999999,-5.0,-151.40940883115604,-252.2287701602861,-0.2,-1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,61.0,1.7959999999999994,6.0,-53.70399818588294,-95.64333026710324,0.0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,-7.0,-2.7520000000000024,3.0,20.458004329625965,38.412983823392096,0.4,-1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,2.0,-11.529999999999998,0.0,34.166076603467445,37.658530401214875,-0.1999999999999999,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,17.0,-3.1050000000000004,0.0,-74.88934893812643,-133.87887584158557,-0.6000000000000001,-2,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,-29.0,-1.328000000000003,-13.0,-23.39283376398521,-101.06283405743328,-0.2,-1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,46.0,10.067000000000004,-18.0,20.903903442337423,-77.68968356753135,0.2,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,-43.0,-5.388000000000002,10.0,155.2773785636016,178.2934355265511,0.2,3,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,15.0,0.4179999999999992,-10.0,37.11660864954752,50.55857058833044,0.0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,12.0,0.282,-3.0,28.501899358184573,33.38474527357903,0.1999999999999999,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,-13.0,3.0169999999999995,-2.0,204.44833801322852,231.26002626741592,0.2,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,-26.0,-11.855000000000004,-8.0,82.83285957069302,109.7904038562708,0.6,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,46.0,8.881000000000004,-5.0,-306.815645677206,-206.05580874797715,-0.4,-1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,-22.0,0.8140000000000001,3.0,107.81738517953976,191.71133183496477,0.1999999999999999,-1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-15.0,-0.1209999999999986,8.0,103.14703686592792,120.43748517354857,0.2,-1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,-35.0,2.029,5.0,365.006408938036,405.5360991308962,0.1999999999999999,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,-68.0,-12.957999999999998,2.0,98.3248865571686,-14.846245732081345,0.3999999999999999,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,-51.0,-3.474999999999998,13.0,226.81909791824592,285.8076655950749,0.6000000000000001,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,50.0,1.966000000000001,-15.0,-223.68153346837744,-211.96400496436172,-0.3999999999999999,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,-14.0,5.462,-15.0,119.0107423726281,176.1369550110162,-0.4,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,-12.0,-3.3130000000000024,0.0,-65.36947352436982,35.044143035374645,-0.1999999999999999,-2,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,181.0,15.704,13.0,-109.63916755708124,-65.51091957401218,-0.1999999999999999,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,30.0,-7.535,-3.0,-181.8640047400652,-155.03220154048995,-0.3999999999999999,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,-25.0,-2.1799999999999997,3.0,156.33182723946834,141.65819028329452,0.4,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,-127.0,4.928000000000001,-3.0,103.1542654700595,49.145300967879166,0.2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,-40.0,-0.3800000000000025,8.0,110.64045545018756,-21.567971146843774,0.2,-1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,47.0,2.5680000000000014,0.0,-64.40690660694963,-30.11875859919178,0.0,-1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,15.0,-8.126000000000001,0.0,58.12781806432554,37.30553614408154,0.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,-78.0,4.2570000000000014,-3.0,77.36810060384505,58.09906809140921,0.0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3,17.0,1.6729999999999985,-2.0,-100.4033356806974,-36.551431255578336,0.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-63.0,-2.5539999999999985,13.0,191.60098082069885,128.24692915796436,0.2,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,115.0,1.2289999999999992,-8.0,-45.57319562618068,-76.96733524409387,0.2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-637.0,9.204999999999998,8.0,97.72942163594256,-14.491674541308155,-0.3,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,42.0,2.4450000000000003,3.0,-148.2860289448579,-185.56370768224724,0.0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,1.0,-2.4179999999999993,5.0,-9.375500375076626,91.38970448685768,-0.1999999999999999,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,-203.0,-3.548000000000002,-13.0,81.46642551408036,37.92519601302956,0.1999999999999999,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
